        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
-58.9502525330 41.9930038452 -82.7037811279 101.3822631836 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0331153870 41.9540214539 -82.6969985962 101.3795013428 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.9779243469 41.9758872986 -82.6568450928 101.3711013794 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0330696106 41.9540061951 -82.6571578979 101.3738861084 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.9779510498 41.9758415222 -82.6654205322 101.3752975464 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0330276489 41.9539947510 -82.6607742310 101.3742370605 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.9779930115 41.9757957458 -82.6709899902 101.3773803711 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0329971313 41.9539833069 -82.6686477661 101.3785629272 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.9780387878 41.9757499695 -82.6791000366 101.3814697266 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0329513550 41.9539718628 -82.6781158447 101.3841247559 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0055236816 41.9591407776 -82.6883544922 101.3888778687 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.1151733398 41.9148178101 -82.6881179810 101.3890457153 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0877799988 41.9139976501 -82.6526336670 101.3800506592 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.1425247192 41.8925895691 -82.6559600830 101.3849105835 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.1151733398 41.8945388794 -82.6646652222 101.3890991211 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.1425094604 41.8925628662 -82.6706314087 101.3975830078 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.1971282959 41.9126243591 -82.6781616211 101.3959045410 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.2517089844 41.8855972290 -82.6824569702 101.4053268433 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.2517166138 41.9014625549 -82.6882095337 101.4034347534 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.2789688110 41.8890953064 -82.6931228638 101.4143447876 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.3334274292 41.9276008606 -82.7000656128 101.4125213623 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.3062210083 41.9246559143 -82.7003173828 101.4195556641 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.3605957031 41.9183425903 -82.6816940308 101.4140319824 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.3605957031 41.9101028442 -82.6782455444 101.4155883789 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.3877410889 41.9229965210 -82.6893539429 101.4193725586 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.3877410889 41.9329299927 -82.6854476929 101.4191589355 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.4148521423 41.9474372864 -82.6908874512 101.4192886353 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.3877639771 41.9329109192 -82.6877746582 101.4201583862 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.4148292542 41.9473991394 -82.6955718994 101.4194488525 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.4148292542 41.9647216797 -82.6926956177 101.4235916138 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.4418525696 41.9837074280 -82.6999282837 101.4215240479 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.4148521423 41.9647064209 -82.6967163086 101.4253158569 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.4688186646 41.9447479248 -82.6810379028 101.4198989868 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.4688186646 41.8858337402 -82.6803741455 101.4232864380 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.4957656860 41.9159469604 -82.6860275269 101.4234466553 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.5226860046 41.8293495178 -82.6835098267 101.4246063232 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.6033897400 41.7987136841 -82.6908111572 101.4272079468 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.6033935547 41.7412834167 -82.6902618408 101.4278182983 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.6302528381 41.7705612183 -82.7000579834 101.4357604980 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.6302566528 41.7195472717 -82.7047882080 101.4428482056 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.6570701599 41.7406425476 -82.7073898315 101.4421920776 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.6570739746 41.6779899597 -82.7094345093 101.4491119385 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.6838531494 41.7641487122 -82.7007522583 101.4499740601 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.7373657227 41.6861267090 -82.7038574219 101.4513168335 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.7641067505 41.7471542358 -82.7047424316 101.4513931274 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.8442611694 41.6764030457 -82.7132797241 101.4558410645 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.8709640503 41.7767982483 -82.7102203369 101.4530258179 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.9509887695 41.7305870056 -82.7162628174 101.4564361572 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.9509887695 41.7925338745 -82.7129821777 101.4532699585 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.0042648315 41.7517662048 -82.7196502686 101.4571151733 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.0841102600 41.7104339600 -82.7176361084 101.4521713257 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1373062134 41.6673240662 -82.7221908569 101.4571685791 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1904563904 41.6331825256 -82.7016067505 101.4512863159 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1904602051 41.6393394470 -82.7095108032 101.4567337036 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1904602051 41.6331634521 -82.7078933716 101.4552383423 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1904563904 41.6164245605 -82.7155532837 101.4583358765 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1639595032 41.6157608032 -82.7137832642 101.4555816650 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1904373169 41.6163978577 -82.7220001221 101.4581069946 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1904373169 41.6330642700 -82.7198638916 101.4553146362 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.1904373169 41.6163825989 -82.7283020020 101.4581604004 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.2168273926 41.6582107544 -82.7232055664 101.4564514160 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.2696113586 41.6043472290 -82.7301406860 101.4599609375 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.2959823608 41.5762710571 -82.7010269165 101.4542465210 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.2959785461 41.5844841003 -82.7086563110 101.4578857422 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.3486442566 41.5129776001 -82.7080154419 101.4569549561 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.4538841248 41.4605407715 -82.7148284912 101.4618225098 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.3750152588 41.4837913513 -82.7152175903 101.4637145996 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.5063629150 41.4815177917 -82.7225112915 101.4699707031 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.4801139832 41.5336494446 -82.7215881348 101.4705047607 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.5325775146 41.4725914001 -82.7302780151 101.4781417847 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.5849914551 41.5796203613 -82.7292785645 101.4781570435 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.5849952698 41.5159530640 -82.7405929565 101.4825820923 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.6373291016 41.5681343079 -82.7041702271 101.4806823730 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.6373367310 41.5410461426 -82.7187118530 101.4847259521 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.6634597778 41.6070594788 -82.7235717773 101.4841613770 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.7156753540 41.6307106018 -82.7293777466 101.4874420166 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.7678451538 41.6592025757 -82.7321090698 101.4852828979 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.7417793274 41.6524124146 -82.7435913086 101.4879074097 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.8199157715 41.6969718933 -82.7492523193 101.4923324585 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.8719711304 41.7515640259 -82.7605133057 101.4993591309 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.8719749451 41.7466087341 -82.7606811523 101.5015716553 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.9499320984 41.7385673523 -82.7684402466 101.5037841797 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.9499320984 41.7727165222 -82.7313079834 101.4996261597 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.9499359131 41.7385673523 -82.7401275635 101.5021743774 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.0017776489 41.7670707703 -82.7471008301 101.5089645386 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.9499702454 41.7385635376 -82.7508621216 101.5078430176 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.0017395020 41.7670249939 -82.7558288574 101.5153732300 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-60.9758758545 41.7206230164 -82.7613525391 101.5141220093 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.0275650024 41.7846450806 -82.7664337158 101.5194168091 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.0017395020 41.7441368103 -82.7703170776 101.5201873779 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.0791549683 41.7788772583 -82.7748413086 101.5217819214 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.0791549683 41.7098350525 -82.7783050537 101.5219268799 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.1306724548 41.8063735962 -82.7399291992 101.5203170776 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.1306724548 41.6579246521 -82.7425842285 101.5179061890 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2078399658 41.7397651672 -82.7507629395 101.5205230713 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.1564369202 41.6301651001 -82.7514724731 101.5192565918 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2334861755 41.6983718872 -82.7531585693 101.5245971680 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.1564941406 41.6301918030 -82.7588195801 101.5235290527 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2334289551 41.6982917786 -82.7628097534 101.5271682739 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.1565551758 41.6302185059 -82.7652511597 101.5245208740 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2333641052 41.6982116699 -82.7694091797 101.5313415527 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.1566238403 41.6302490234 -82.7713546753 101.5282897949 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2333068848 41.6981353760 -82.7306137085 101.5278625488 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.1566810608 41.6302757263 -82.7357940674 101.5297164917 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2332420349 41.6980514526 -82.7401123047 101.5319213867 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.1822471619 41.5902481079 -82.7501068115 101.5378570557 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2586898804 41.6648254395 -82.7537612915 101.5415039062 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2332267761 41.5757980347 -82.7592849731 101.5453338623 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.3095436096 41.6177101135 -82.7615737915 101.5466995239 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2587051392 41.5630645752 -82.7698593140 101.5502395630 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.3349037170 41.5917968750 -82.7715377808 101.5515823364 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.2587661743 41.5630645752 -82.7803497314 101.5553283691 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.3855628967 41.6620979309 -82.7395858765 101.5518493652 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.3348846436 41.6667900085 -82.7481689453 101.5560226440 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.4108390808 41.6942100525 -82.7469482422 101.5561370850 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.3602447510 41.6773262024 -82.7532043457 101.5603485107 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.4866409302 41.7313766479 -82.7500839233 101.5599060059 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.4108619690 41.7327766418 -82.7577056885 101.5631561279 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.5118141174 41.7591743469 -82.7574386597 101.5614700317 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.5118141174 41.7224731445 -82.7671813965 101.5626220703 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.6378097534 41.7911491394 -82.7669601440 101.5604858398 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.6126289368 41.7685165405 -82.7741546631 101.5621566772 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.6881065369 41.7952384949 -82.7418746948 101.5559768677 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.6378288269 41.7794075012 -82.7512817383 101.5588760376 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.8638916016 41.7023963928 -82.7501678467 101.5553436279 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-61.8638916016 41.7477531433 -82.7587432861 101.5635528564 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.0896034241 41.6010589600 -82.7610015869 101.5653305054 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.0394821167 41.7026824951 -82.7701110840 101.5735626221 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.3149032593 41.6436958313 -82.7703170776 101.5719146729 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.2648696899 41.7491378784 -82.7786941528 101.5795669556 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.4398612976 41.6559028625 -82.7796401978 101.5764465332 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.3898811340 41.7064514160 -82.7858886719 101.5838775635 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.5146713257 41.6580200195 -82.7656631470 101.5791549683 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.4398574829 41.7131767273 -82.7753067017 101.5911407471 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.5644454956 41.6696014404 -82.7765731812 101.5891418457 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.5146484375 41.7243309021 -82.7858734131 101.5968170166 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.6141700745 41.6812515259 -82.7904357910 101.5983810425 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.6141624451 41.7320899963 -82.7948532104 101.6033020020 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.7383575439 41.6505241394 -82.7993011475 101.6021423340 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.7631797791 41.6564445496 -82.8036117554 101.6095046997 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.8871726990 41.5639381409 -82.8065795898 101.6065292358 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-62.9367256165 41.5819091797 -82.8131484985 101.6140060425 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.0357666016 41.5418472290 -82.8096771240 101.6161346436 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.1099853516 41.5240631104 -82.8181457520 101.6227798462 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.1841468811 41.4487991333 -82.8237228394 101.6253280640 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.1594390869 41.4773597717 -82.8306503296 101.6274948120 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.2334785461 41.3840255737 -82.8360443115 101.6277313232 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.1841621399 41.4584617615 -82.8435516357 101.6321029663 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.3319931030 41.3248367310 -82.8463134766 101.6313095093 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.2827568054 41.4217453003 -82.8512573242 101.6351165771 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.3811569214 41.2932968140 -82.8543090820 101.6318130493 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.3074150085 41.4054374695 -82.8584060669 101.6365280151 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.4056549072 41.2715911865 -82.8632965088 101.6407852173 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.3565711975 41.3670158386 -82.8674163818 101.6445846558 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.4791793823 41.2331275940 -82.8691253662 101.6423339844 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.4301795959 41.3143692017 -82.8762359619 101.6471023560 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.5281028748 41.1881179810 -82.8776855469 101.6442337036 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.4791717529 41.2454986572 -82.8845520020 101.6498489380 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.5769386292 41.1403579712 -82.8870925903 101.6478729248 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.5525245667 41.1905555725 -82.8952713013 101.6594696045 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6501235962 41.0844612122 -82.9009857178 101.6607513428 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6013603210 41.1543464661 -82.9049072266 101.6619796753 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6744461060 41.0680885315 -82.9111862183 101.6721954346 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6014213562 41.1542510986 -82.9180755615 101.6757736206 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6743965149 41.0681343079 -82.9228439331 101.6835784912 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6014823914 41.1541595459 -82.9273452759 101.6844100952 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6986083984 41.0562667847 -82.9367294312 101.6990203857 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6258201599 41.1428985596 -82.9409484863 101.7003936768 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.7227973938 41.1022949219 -82.9474716187 101.7114639282 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.6985702515 41.2707748413 -82.9589004517 101.7202529907 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.8437957764 41.2352333069 -82.9613418579 101.7251052856 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-63.8679771423 41.3548698425 -82.9718246460 101.7294692993 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.0129547119 41.3624839783 -82.9747085571 101.7355117798 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.1336746216 41.5742683411 -82.9846191406 101.7396926880 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.2060470581 41.4708824158 -82.9822158813 101.7357254028 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.3265914917 41.6886978149 -82.9912261963 101.7406158447 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.4470138550 41.6221656799 -82.9884338379 101.7381286621 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.5432815552 41.8451499939 -82.9955978394 101.7417068481 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.7356567383 41.8438987732 -82.9917449951 101.7381591797 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.8316268921 42.0013999939 -82.9997787476 101.7430496216 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-64.9516601562 42.0101890564 -82.9971771240 101.7388153076 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.0236129761 42.0801963806 -83.0028076172 101.7441482544 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.1674194336 42.0462608337 -83.0018005371 101.7451400757 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.1674194336 42.0229034424 -83.0104522705 101.7506332397 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.2631378174 42.1105117798 -83.0105667114 101.7468109131 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.3109588623 41.9854660034 -83.0195312500 101.7502365112 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.3826217651 42.0601463318 -83.0215454102 101.7479248047 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.3826217651 42.0038146973 -83.0276260376 101.7516632080 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.4427185059 42.0497016907 -83.0289154053 101.7494125366 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.3712387085 41.9964141846 -83.0352020264 101.7526473999 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.4902954102 41.9922790527 -83.0356826782 101.7507324219 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.3713226318 41.9963874817 -83.0436859131 101.7585220337 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.4901885986 41.9968681335 -83.0393829346 101.7567825317 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.4426879883 41.9306755066 -83.0499267578 101.7670211792 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.5613632202 41.9358406067 -83.0439300537 101.7583923340 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.4665069580 41.8906745911 -83.0536041260 101.7718200684 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.5849609375 41.9124298096 -83.0502014160 101.7637786865 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.4665908813 41.8906860352 -83.0581436157 101.7746276855 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.5612106323 41.9425964355 -83.0575103760 101.7707290649 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.4430313110 41.9217109680 -83.0692062378 101.7825393677 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.5847320557 41.9368515015 -83.0700302124 101.7806930542 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.4903411865 41.8979644775 -83.0771713257 101.7873611450 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.6789627075 41.9247512817 -83.0694122314 101.7878494263 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.6082992554 41.9539871216 -83.0760803223 101.7939300537 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.7259979248 41.9961242676 -83.0795364380 101.7928085327 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.6554412842 42.0553894043 -83.0832595825 101.7976684570 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.7964401245 42.0258216858 -83.0849685669 101.7955017090 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.7494812012 42.0724182129 -83.0884017944 101.8015289307 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.9137039185 42.0009078979 -83.0927963257 101.7996673584 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.8668212891 42.0926856995 -83.0992584229 101.8058242798 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.0073471069 42.1215667725 -83.1034011841 101.8062057495 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-65.9605484009 42.2903862000 -83.1070632935 101.8111343384 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.1709899902 42.2713432312 -83.0951614380 101.8124465942 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.1008911133 42.3628005981 -83.1001205444 101.8200073242 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.2642974854 42.3537864685 -83.1061096191 101.8279190063 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.1943283081 42.4069519043 -83.1082992554 101.8355484009 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.3341445923 42.3309860229 -83.1102981567 101.8339996338 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.3574371338 42.5720787048 -83.1132965088 101.8404846191 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.4505004883 42.5036773682 -83.1156005859 101.8373260498 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.5202484131 42.6721038818 -83.1192626953 101.8459091187 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.6828308105 42.6323661804 -83.1240081787 101.8444671631 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.7292633057 42.7133941650 -83.1288375854 101.8534698486 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.8915863037 42.8147430420 -83.1165695190 101.8549652100 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.8684082031 42.8992729187 -83.1185073853 101.8578948975 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.0536193848 42.9866256714 -83.1254272461 101.8599395752 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-66.9842224121 42.9361343384 -83.1248779297 101.8648452759 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.1460037231 42.9493560791 -83.1311798096 101.8675155640 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.0998153687 42.9805564880 -83.1309432983 101.8701553345 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.2382659912 43.0344696045 -83.1399002075 101.8730087280 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.1460342407 43.0820503235 -83.1419448853 101.8786926270 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.3303146362 43.1329116821 -83.1492767334 101.8782272339 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.3303146362 43.2082061768 -83.1504669189 101.8831100464 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.4682922363 43.2103691101 -83.1316070557 101.8814620972 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.4453277588 43.2866554260 -83.1343231201 101.8887481689 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.6289901733 43.2687873840 -83.1393737793 101.8871765137 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.5601730347 43.2597427368 -83.1428375244 101.8941650391 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.8122787476 43.2194747925 -83.1502609253 101.8919296265 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-67.7893753052 43.3274421692 -83.1508712769 101.8967285156 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-68.0181884766 43.4339179993 -83.1578216553 101.8945846558 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-68.0410614014 43.5942344666 -83.1579971313 101.8993988037 0.0000000000 0.0000000000 0.0000000000 0.0000000000
